B,method,p,mean_alpha,repetition,fullness_mean,fullness_std,fullness_min,fullness_max,time_avg_fullness_mean,time_avg_fullness_std,time_avg_fullness_min,time_avg_fullness_max,n_seeds
240,immediately,0.6,0.5020833333333333,761,0.6108553304564657,0.0003771835203495122,0.6102707271299463,0.6114018828675059,0.610890361031822,0.00038607946150654213,0.6102217513424086,0.6116683109051708,20
240,immediately,0.6,0.5020833333333333,771,0.6108540859950543,0.00036183213867166364,0.6102929101168618,0.6114335919761495,0.6108898736850628,0.0003826294942432871,0.6102286457108759,0.6116597319696379,20
240,immediately,0.6,0.5020833333333333,781,0.6108417827618927,0.00035621836856725625,0.6102986952348837,0.6113651866047357,0.6108889061023449,0.0003789981914331407,0.6102349627038545,0.6116506432693476,20
240,immediately,0.6,0.5020833333333333,791,0.6108399936123288,0.00037259230518411283,0.6103395061728395,0.6114318521512102,0.6108882226863236,0.00037540649730058456,0.6102417245956664,0.6116415803898958,20
240,immediately,0.6,0.5020833333333333,801,0.6108469346669372,0.0003773636925903304,0.6103407064536935,0.6114658760476652,0.6108875788395195,0.00037228179470950005,0.610246728361017,0.611634419445755,20
240,immediately,0.6,0.5020833333333333,811,0.6108321280064628,0.0003783762413427763,0.6103228183686087,0.6113842958402933,0.6108869984963172,0.000369790895305,0.6102495507746643,0.6116290988642967,20
240,immediately,0.6,0.5020833333333333,821,0.6107995741067783,0.000373470440130132,0.6101623308539639,0.6113727235086548,0.6108853971607011,0.00036721665531829254,0.6102496198956122,0.6116207846224018,20
240,immediately,0.6,0.5020833333333333,831,0.6108341024551305,0.00034846381572779193,0.6103292537240657,0.6113950250943327,0.6108840979690933,0.00036432022450576625,0.6102502682868596,0.6116106452785016,20
240,immediately,0.6,0.5020833333333333,841,0.6108385625255368,0.0003428826712780963,0.6102790624849448,0.6114204867689115,0.6108832642869093,0.0003604748057631715,0.6102542468877235,0.6115980467515677,20
240,immediately,0.6,0.5020833333333333,851,0.610855111001043,0.00034055205338382334,0.6102155336570504,0.611492751808321,0.6108828255147748,0.0003564906864852315,0.6102600792705745,0.6115864792290102,20
240,immediately,0.6,0.5020833333333333,861,0.6108405233204801,0.000336306945635977,0.6102503926170352,0.6114444162870327,0.6108822572458105,0.00035269307571016796,0.6102644561441286,0.611575558122508,20
240,immediately,0.6,0.5020833333333333,871,0.6108383736318573,0.0003466926914398994,0.6102986497958994,0.6114435019691002,0.610881633751409,0.0003492641314400251,0.6102680567396719,0.6115643929412495,20
240,immediately,0.6,0.5020833333333333,881,0.6108499905421405,0.0003656401520877768,0.610279154259172,0.6115553225685664,0.6108811311981286,0.00034596749523073975,0.610271816087285,0.6115533890338323,20
240,immediately,0.6,0.5020833333333333,891,0.6108625421491143,0.00036487486040462613,0.6103468270526238,0.611612407075109,0.6108807691105118,0.00034263733456958245,0.6102778971894137,0.6115418416291111,20
240,immediately,0.6,0.5020833333333333,901,0.6108623934178472,0.00031800709567899015,0.6104336043360433,0.6115889861538288,0.6108805844869276,0.0003389830275564447,0.6102859901181746,0.6115303264548787,20
240,immediately,0.6,0.5020833333333333,911,0.6108268157586572,0.00035528604667180847,0.6103487770840167,0.6116410459278905,0.6108799574395357,0.00033518736169585147,0.6102939013823845,0.6115190193279778,20
240,immediately,0.6,0.5020833333333333,921,0.610848283842785,0.0003517809675354705,0.610319511658601,0.6116751269035533,0.6108794452660653,0.00033222401124042726,0.6103020334175101,0.6115094350028343,20
240,immediately,0.6,0.5020833333333333,931,0.6108515101362036,0.000360182937347485,0.6103838515737643,0.6117284926741225,0.6108792520601827,0.00032967565254333624,0.6103092403708331,0.6114996891991497,20
240,immediately,0.6,0.5020833333333333,941,0.61087882539582,0.0003403733199980623,0.6103778307701417,0.6117939365817601,0.6108792410541238,0.0003266558264062928,0.610318075645607,0.6114886775291575,20
240,immediately,0.6,0.5020833333333333,951,0.6108604989224947,0.00035099424696286333,0.6102354238001161,0.6117469638329107,0.6108790927384885,0.00032404152651076317,0.6103259517264634,0.6114779506400297,20
240,immediately,0.6,0.5020833333333333,961,0.6108522121219659,0.0003525970491742117,0.6102471543001686,0.6117591433295825,0.6108787644791551,0.00032150053044270425,0.6103320809809657,0.6114666705078415,20
240,immediately,0.6,0.5020833333333333,971,0.610856689090624,0.0003505830246052153,0.6101822638262366,0.6117934640522876,0.6108783202620818,0.0003192926349304291,0.6103370219959701,0.6114556183011334,20
240,immediately,0.6,0.5020833333333333,981,0.6108501782607882,0.00034273580717005144,0.6101659483314837,0.6117637621682046,0.610877930788895,0.00031699359429480386,0.6103454815885334,0.6114443841663736,20
240,immediately,0.6,0.5020833333333333,991,0.6108359951018122,0.0003421078191078843,0.6102092020276347,0.6116657276033397,0.6108774628540555,0.00031458390894354256,0.6103567278132322,0.6114331828724523,20
240,immediately,0.6,0.5020833333333333,1000,0.6108519209397574,0.0003618386944875861,0.6101883735061778,0.6116813368663642,0.6108771643111102,0.00031234020385468035,0.6103675224091268,0.6114233026320846,20
