B,method,p,mean_alpha,repetition,fullness_mean,fullness_std,fullness_min,fullness_max,time_avg_fullness_mean,time_avg_fullness_std,time_avg_fullness_min,time_avg_fullness_max,n_seeds
240,immediately,0.6,0.6,550001,0.5677453731585095,8.587583795656571e-05,0.5675855573473645,0.5679245081696652,0.5677463969560872,7.053633049461594e-05,0.567609013051255,0.5678778137744288,20
240,immediately,0.6,0.6,560001,0.5677468657367909,7.817251987201672e-05,0.5675852634857849,0.5679010718099482,0.5677463935193272,7.050272167117755e-05,0.5676082397992782,0.5678792826224499,20
240,immediately,0.6,0.6,570001,0.5677439476866607,9.047288522411696e-05,0.56755107120928,0.5679150480285909,0.5677463060267973,7.053608670207189e-05,0.5676066913312453,0.56787970447604,20
240,immediately,0.6,0.6,580001,0.5677472120197825,8.934732395447064e-05,0.5675508266983277,0.5679133431009908,0.5677462663199395,7.067475377474928e-05,0.5676047792421678,0.5678797099109059,20
240,immediately,0.6,0.6,590001,0.567744037843534,8.980726935591203e-05,0.5675747954890387,0.5679142470191771,0.5677461466452715,7.071163823113895e-05,0.567603501427388,0.5678789810686593,20
240,immediately,0.6,0.6,600001,0.5677380139999055,8.743181931955445e-05,0.5675721950628869,0.5678817949704055,0.5677460192097791,7.081444429173344e-05,0.5676026762854018,0.5678776982488322,20
240,immediately,0.6,0.6,610001,0.5677410991331685,8.146951576214998e-05,0.5675744327676621,0.5678657406229384,0.5677457855152308,7.082261282902453e-05,0.5676018173692958,0.567876256955936,20
240,immediately,0.6,0.6,620001,0.5677427782353103,8.226377594419939e-05,0.5675845653865519,0.5678749968705864,0.5677456535933758,7.08504693551301e-05,0.5676010826362833,0.567874736736058,20
240,immediately,0.6,0.6,630001,0.567742764893938,7.585830315015639e-05,0.5675746044101377,0.5678634846331577,0.5677455317641333,7.080418332087569e-05,0.567600448571605,0.5678732121214746,20
240,immediately,0.6,0.6,640001,0.567746488812329,7.517223201553799e-05,0.5675720017169026,0.5678773576116298,0.5677455085024775,7.065445949192234e-05,0.5675995185670392,0.5678717306021132,20
240,immediately,0.6,0.6,650001,0.5677417586460781,7.383205220896977e-05,0.5675598978510178,0.5678549182421219,0.5677454703172164,7.036554849572834e-05,0.5675986783901931,0.5678700312613858,20
240,immediately,0.6,0.6,660001,0.5677409891837637,7.180347138735576e-05,0.5675436062010064,0.5678439085497374,0.5677453455465811,7.004630170362184e-05,0.5675974401134001,0.567868206758865,20
240,immediately,0.6,0.6,670001,0.5677408041386849,7.053532113740988e-05,0.5675444674661972,0.5678447780252874,0.5677452157768927,6.976731896286962e-05,0.5675956665673455,0.5678665264087676,20
