B,r,alpha,p,fullness_mean,fullness_std,fullness_min,fullness_max,time_avg_fullness_mean,time_avg_fullness_std,time_avg_fullness_min,time_avg_fullness_max,n_seeds
240,1,0.004166666666666667,0.54,0.6928155695177362,0.004956567006997489,0.6870019236053861,0.7011639321273314,0.6887145356995628,0.0007633814346949752,0.6878891594641395,0.6902959201473198,8
240,1,0.004166666666666667,0.55,0.6875390098883318,0.0021160447715950405,0.6836204539239814,0.6904170118751726,0.6863106151295675,0.0006740258508703032,0.6852972453197427,0.6876034390639314,8
240,1,0.004166666666666667,0.56,0.6832453933151803,0.0028365831993313714,0.6797172376291463,0.6887052341597796,0.6842574668111522,0.00031115166708868466,0.6838474287134262,0.6846331735315868,8
240,1,0.004166666666666667,0.5700000000000001,0.6811919589668527,0.0035428185849584793,0.6731287022078621,0.6847439057792386,0.6824550530136632,0.000607879390151424,0.6817955925920904,0.6837501403598779,8
240,1,0.004166666666666667,0.5800000000000001,0.676688232971387,0.0022704825066360494,0.6725854183481302,0.6791632708503124,0.6785996494705754,0.0002465618498111843,0.6783301555205152,0.6788951439030785,8
240,1,0.004166666666666667,0.59,0.6749445236690651,0.0027650057867014766,0.6712310377231843,0.6791632708503124,0.6753973525971837,0.00044359405950575477,0.6748922285347907,0.6761015221798833,8
240,1,0.004166666666666667,0.6,0.670195825721798,0.0028540175585683655,0.6640106241699867,0.6736728644570197,0.6711657707716605,0.0005681447073517876,0.6700778287019573,0.6719002702319692,8
240,1,0.004166666666666667,0.61,0.6661340486186449,0.005066277979212593,0.6605892456070815,0.6750371270419873,0.6672330504353909,0.0003655591979401188,0.6667468561105775,0.6678195059055843,8
240,1,0.004166666666666667,0.62,0.6648348283716539,0.004741542193960048,0.6579813133307014,0.6723141051499261,0.6633036764234741,0.000708408629948295,0.6624921050019483,0.6647592232856453,8
240,1,0.004166666666666667,0.63,0.6576277828727708,0.0016097082238782333,0.655393891728929,0.6595435958316844,0.6572337656024465,0.0006564527541868043,0.6564308931320936,0.6580067730376042,8
240,1,0.004166666666666667,0.64,0.6533495937386824,0.0028658011116069705,0.6475006475006475,0.6577216521967904,0.6526700720311471,0.0005464279231696513,0.6518519548152321,0.6534407991931103,8
240,1,0.004166666666666667,0.65,0.6450023938610181,0.0023551685737389166,0.6402868485081317,0.6469979296066253,0.6449809064877171,0.00045464427585532516,0.6440763319102148,0.6457380054089218,8
240,1,0.004166666666666667,0.66,0.6403219086383742,0.0017762874777230739,0.6378364587319811,0.6432522835456066,0.6401463774398827,0.0005376668785665823,0.6393599367307355,0.6408827282319276,8
240,1,0.004166666666666667,0.67,0.6356812883045904,0.0016822094751226908,0.6334726973267453,0.6378364587319811,0.6344433607382851,0.00043212362090367827,0.6338148836353896,0.6349763681689845,8
240,1,0.004166666666666667,0.68,0.6248142241994883,0.0026001612353983555,0.6211951795254069,0.6277463904582549,0.6254047655816511,0.0006403105152692926,0.6244744810590069,0.626629489909775,8
240,1,0.004166666666666667,0.69,0.6195898477994553,0.0028097234915731373,0.6147792942333702,0.6239860227130912,0.6191493828105437,0.0004516811389114374,0.6183612764066542,0.6199029421629707,8
240,1,0.004166666666666667,0.7,0.6097782969258051,0.001586261420000709,0.6076072426783328,0.6125199068969741,0.6088083425675767,0.0005428529747368346,0.6078461973237874,0.6096288880314886,8
240,1,0.004166666666666667,0.71,0.6001187882487202,0.00180920245777471,0.5982292414453219,0.6025548324897566,0.6013672600201471,0.0007089984447213908,0.6004560895734665,0.6025542356009359,8
240,1,0.004166666666666667,0.72,0.5937310988980367,0.0016106106128531761,0.5914360066240832,0.5956635692161067,0.594017195137946,0.000626694563635802,0.5933233280402677,0.5954118168337064,8
240,1,0.004166666666666667,0.73,0.5809066125646292,0.002503504896477563,0.5783021050196623,0.5847953216374269,0.5819179888382686,0.0005113065739296599,0.5811959332392478,0.5828280915604767,8
240,1,0.004166666666666667,0.74,0.5746479978521197,0.002511692766005772,0.569216757741348,0.5767012687427913,0.5737001077895449,0.0006118684856859185,0.5729381972722073,0.5745206977834492,8
240,1,0.004166666666666667,0.75,0.5609585479930246,0.0015612756338721971,0.558909009613235,0.5628729032984352,0.5600967444057489,0.0007834722788062755,0.5592424988469665,0.5616214735208914,8
240,1,0.004166666666666667,0.76,0.5505844825536528,0.0021080881426652925,0.5473453749315819,0.5537098560354374,0.5509070624371208,0.0007643653326175345,0.5495447028298809,0.5516365416911555,8
240,1,0.004166666666666667,0.77,0.540893377629371,0.0023985110539018286,0.5381552039608223,0.5443065534509035,0.5412800740643376,0.0007991144360005621,0.5404339540855703,0.5426912083955319,8
240,1,0.004166666666666667,0.78,0.5258700709002058,0.0015557427353086247,0.5232862375719518,0.5272593061267531,0.5256369973207502,0.0009026658905655582,0.5242265919764955,0.5272311662135124,8
240,1,0.004166666666666667,0.79,0.5153589995792376,0.0008883826959528763,0.5137690094533498,0.5164755707055056,0.5153944295091677,0.0008739431124141588,0.514257984506612,0.5173204348620503,8
240,1,0.004166666666666667,0.8,0.4984296422935707,0.001833809564069698,0.49558925562493805,0.5009518084360285,0.4983435849941713,0.0010147459866110139,0.497076966091562,0.4997061018390384,8
240,1,0.004166666666666667,0.81,0.4868014812736449,0.0017972259861826453,0.4840739665020815,0.4893325504012527,0.4865240737129599,0.001246200370014784,0.48450462396733246,0.48850892798541123,8
240,1,0.004166666666666667,0.82,0.47338875030950034,0.0016077238687495217,0.471342383107089,0.476598989610142,0.47418569453018294,0.0009397072020338353,0.4728040506349386,0.4753731982953382,8
240,1,0.004166666666666667,0.83,0.4541046954599124,0.0012538386365337916,0.45277551390020826,0.45662100456621,0.455130534688165,0.0009930824135601988,0.45335382523768736,0.4563917989258611,8
240,1,0.004166666666666667,0.84,0.4414631871948245,0.0017304759833204376,0.43836577240049096,0.4444444444444444,0.4420027584976596,0.001046410360351183,0.4401176341535194,0.44324053465262947,8
240,1,0.004166666666666667,0.85,0.4209363897216858,0.0019416092620658126,0.418025248725023,0.42452029206996095,0.4220410835072864,0.0008378770881152845,0.4208203121491584,0.42335938874819795,8
240,1,0.004166666666666667,0.86,0.4076117159878068,0.0025591867975119395,0.40384460059769,0.41050903119868637,0.4073445018405224,0.0014087783147549787,0.4059155933504839,0.40952378147735097,8
240,1,0.004166666666666667,0.87,0.393810238447802,0.0019750590026984412,0.39068604469448354,0.39663652229097257,0.39296740456801504,0.0015702778723223664,0.39160396355901306,0.396456874091227,8
240,1,0.004166666666666667,0.88,0.3710871166444305,0.0015278037703625128,0.3690581635665781,0.37310648459070217,0.36737016912191744,0.0013601994135343722,0.3652128882470449,0.36949042414586897,8
240,1,0.004166666666666667,0.89,0.3535497849563204,0.0009792451040080434,0.3515432749771497,0.3546853940554728,0.348224941792408,0.0015085762142077984,0.34532320044606696,0.3499419746565125,8
240,1,0.004166666666666667,0.9,0.32229944923987075,0.003222533285410499,0.3178235443681668,0.32821320729946174,0.3182944000483873,0.0018813432530142265,0.3165275540881826,0.3216620834791448,8
240,2,0.008333333333333333,0.11,0.341965529064542,0.0019066856497636038,0.33937949842555104,0.34508433390508864,0.338591189221741,0.0019251476006698146,0.3355041363791738,0.34106246453641703,9
240,2,0.008333333333333333,0.12,0.35989184477996633,0.002872068840271182,0.35576333628057766,0.3645301081113728,0.3568889605953962,0.0019529023221019554,0.35350451045683084,0.36000024291165333,9
240,2,0.008333333333333333,0.13,0.38377929401289673,0.0034239269842273974,0.37823682396440433,0.38838642213642216,0.3838699901488913,0.0018054590207331768,0.38002769424876476,0.38631740843444085,9
240,2,0.008333333333333333,0.14,0.39812436195532597,0.00226286666728535,0.3957202334120115,0.40148506618772034,0.39904181452672205,0.0016319254851249144,0.3963898984680101,0.40112545817538187,9
240,2,0.008333333333333333,0.15,0.4178946754512417,0.0020370289342083914,0.4147272040129183,0.420008698677801,0.41910403526737344,0.0011075315649485126,0.41806213031951084,0.4214038640802742,9
240,2,0.008333333333333333,0.16,0.4321527321624533,0.001494464737811238,0.4296970667805781,0.43480476910885385,0.4332619951356375,0.0013739409061446503,0.4313516102748174,0.4351894256497611,9
240,2,0.008333333333333333,0.16999999999999998,0.445290656624847,0.0018531086096720026,0.44235744649662856,0.44797186966525643,0.44672954936662745,0.0011714937859862975,0.44495756472661474,0.44851950031248894,9
240,2,0.008333333333333333,0.18,0.4679361735772311,0.0017092199959187738,0.46462856043110085,0.47016631611747295,0.4675111792293354,0.0012724069113653972,0.46575390690687296,0.4695439123900565,9
240,2,0.008333333333333333,0.19,0.48052738786960536,0.0015973479956175075,0.4787819292400444,0.4833833893961237,0.48051864848745773,0.0011002684393234593,0.4793132632829136,0.48305844456642955,9
240,2,0.008333333333333333,0.2,0.49568326608221686,0.0019081055412139235,0.49249490004079965,0.49785737853666584,0.4964918816606614,0.000943781751105559,0.495795951384344,0.49864392933382323,9
240,2,0.008333333333333333,0.21000000000000002,0.507565613059439,0.0022677750505018797,0.5047269610302726,0.5115285193660479,0.5082346109025225,0.0008314323741565598,0.506829293169898,0.509418092072982,9
240,2,0.008333333333333333,0.22,0.5191433323911094,0.0013335297315756587,0.5169171805412812,0.5214726974252635,0.5191603375169191,0.0008989051345721767,0.5179392172417244,0.5209021025013176,9
240,2,0.008333333333333333,0.22999999999999998,0.5365274464935319,0.0016553484532818162,0.5340699938058578,0.538501516773733,0.5368423459532488,0.00047329083163032945,0.5361840183415237,0.5377677162165173,9
240,2,0.008333333333333333,0.24,0.545930186935509,0.0023247089361530396,0.5431537976961843,0.5498337432814066,0.5462552639563112,0.0006861321177868795,0.5452043845019717,0.5472191308208704,9
240,2,0.008333333333333333,0.25,0.5584013726121336,0.0016922804279938253,0.5560645844849825,0.5607139539204756,0.5585968706791741,0.0006792483375305073,0.5575529783697616,0.5597981883312286,9
240,2,0.008333333333333333,0.26,0.5664871812524487,0.001046836569388577,0.5656006934682785,0.5691206977840642,0.5674679802502984,0.0006943975782419483,0.5662957417231931,0.5682768471203862,9
240,2,0.008333333333333333,0.27,0.5749802654479579,0.0016251339220168532,0.572521817491937,0.5777833620524603,0.5759983304476463,0.0007372508998835279,0.5749844428965558,0.577567728332926,9
240,2,0.008333333333333333,0.28,0.5904492697420692,0.0017548623161929308,0.587742233907878,0.5925895925380461,0.5906471139994347,0.0006562627575592343,0.5898086838541685,0.5916819400806312,9
240,2,0.008333333333333333,0.29,0.5973823960967831,0.001376324895247305,0.5953955805465128,0.5992974878363618,0.5983527376365422,0.0003395737773900142,0.5978709915655458,0.5987694264871032,9
240,2,0.008333333333333333,0.3,0.6071852641221548,0.002603430255001817,0.6018072589490477,0.6109449336977427,0.6067431086737434,0.00094196415845289,0.6057350701769347,0.6086215550561004,9
240,2,0.008333333333333333,0.31,0.6131396949891105,0.0011158447688201759,0.6115020263424519,0.6143027989821883,0.6136678853598221,0.0006493624543467598,0.6126441115127663,0.614824945677236,9
240,2,0.008333333333333333,0.32,0.6188214463421597,0.0018277045225550978,0.6154303048842663,0.6213223183034795,0.6203661053981142,0.0005171972665804264,0.6193959296098146,0.620952254402373,9
240,2,0.008333333333333333,0.33,0.6322639973317626,0.0022334342575327805,0.6281116661463212,0.6342502101723413,0.6318568640354756,0.0006738633111491022,0.6306942270745755,0.6331123515837619,9
240,2,0.008333333333333333,0.34,0.638193821261916,0.0025621290553788935,0.6328536227325154,0.6421454410043622,0.6377338126373099,0.0006893155275537872,0.6368402825916936,0.639078896995797,9
240,2,0.008333333333333333,0.35,0.6432449752938698,0.001814784409440226,0.640713906581741,0.6471024981237268,0.6431863384347505,0.000620033482366654,0.6422926840566736,0.644224538814657,9
240,2,0.008333333333333333,0.36,0.6492656183866655,0.0019457939232111797,0.6464786846615252,0.6523481409424989,0.6483175019084443,0.0004742294459501825,0.6473107328921764,0.6489240774089085,9
240,2,0.008333333333333333,0.37,0.6529731371332304,0.0031324493019684457,0.6489811827956989,0.6576795248992046,0.6529251690634553,0.0007337056058920493,0.6519448529474832,0.6539709879295488,9
240,2,0.008333333333333333,0.38,0.6626245996531384,0.0028868482549598887,0.6594040205397138,0.6672775013819789,0.662043144303954,0.00045053356552051874,0.6613429467689984,0.6625905045319589,9
240,2,0.008333333333333333,0.39,0.6664519932641286,0.002670623285167939,0.6609203898379326,0.6699439449439449,0.6657706953398608,0.0006374038420334766,0.664911050986516,0.666761216410034,9
240,2,0.008333333333333333,0.39999999999999997,0.6703713624519383,0.0020855853502310044,0.6681639543894609,0.6737580933244027,0.6694522002889527,0.00039226032167866674,0.668626636869523,0.669920361582526,9
240,2,0.008333333333333333,0.41,0.6712985643333046,0.0031824970288524953,0.6670562555260832,0.6773877665544332,0.6721022132632194,0.0005432269187543994,0.6710601486223332,0.67294986018866,9
240,2,0.008333333333333333,0.42,0.6743685359733047,0.002494455832011727,0.6712851740629519,0.677844227313567,0.6750284599311759,0.00045596019961626627,0.6744141409569636,0.6759081339784536,9
240,2,0.008333333333333333,0.43,0.6816043363498295,0.002656826189745103,0.6780726884619706,0.686401114522916,0.680881891007719,0.00042004272306049134,0.6801930074959828,0.6813575495107316,9
240,2,0.008333333333333333,0.44,0.6834552195595565,0.002432914113428586,0.6792173081251407,0.6866353811149033,0.6831039781302342,0.00035939212114047926,0.6825784150831516,0.6837591704105043,9
240,2,0.008333333333333333,0.45,0.6826828037681343,0.002532439923624175,0.680365798669823,0.687339141327867,0.6839003237766648,0.00046330041257289765,0.6833139699999543,0.6846876418256892,9
240,2,0.008333333333333333,0.46,0.6860135084397299,0.0013848254697812561,0.6840672106993086,0.6885152863335615,0.6858983317507785,0.00047688672580005763,0.6849969599682585,0.686531130971488,9
240,2,0.008333333333333333,0.47,0.6856925536029631,0.0038621889503537062,0.6810567591965696,0.6937385057471265,0.6866658135982451,0.00042145181615371393,0.6861202543834811,0.6873947677576687,9
240,2,0.008333333333333333,0.48,0.6872119541475961,0.0015851996748382968,0.6849988650550448,0.6901686678101773,0.6900661910285271,0.0012103371033483623,0.6880919445296129,0.6918017342429473,9
240,2,0.008333333333333333,0.49,0.6863528933599417,0.006562970502757528,0.6776159200628719,0.6942172762824936,0.6911827220045965,0.0012073975271433366,0.6895944058707973,0.6930019907289688,9
240,2,0.008333333333333333,0.5,0.6887024417576241,0.00803377355779734,0.6796762387387387,0.7059093567251462,0.6897461145708662,0.001013601502124323,0.6883474975344562,0.6915712124328383,9
240,2,0.008333333333333333,0.51,0.6859146006621694,0.005099263862987273,0.6792173081251407,0.6966210757156048,0.6901111827934485,0.0013309160415251606,0.6885149935291592,0.6921612463808244,9
240,2,0.008333333333333333,0.52,0.6857940846916057,0.0036136374784102436,0.6810567591965696,0.6918300091701055,0.6895828201686957,0.0008469141503999685,0.6880334196518177,0.6908616684600659,9
240,2,0.008333333333333333,0.53,0.6870135509592974,0.0032219797989084054,0.6824428991406604,0.6908796932234432,0.6889324424468711,0.0005041100217177303,0.6878707852181956,0.6895406959358271,9
240,2,0.008333333333333333,0.54,0.687483660125889,0.0032917682227053997,0.6822114841189104,0.6918300091701055,0.6877707722631258,0.0006246363171499976,0.6867763371367341,0.688727558910741,9
240,2,0.008333333333333333,0.55,0.6835085601419105,0.00269970073075676,0.6801357899481631,0.689222907388375,0.6837906953836193,0.00038959657100175833,0.6829187464059625,0.6843891508289958,9
240,2,0.008333333333333333,0.56,0.6814505782323201,0.0026789049169830075,0.6783013036637446,0.6861670077307868,0.6820931678401858,0.0005764894839667223,0.6809220872865066,0.6828317545400391,9
240,2,0.008333333333333333,0.5700000000000001,0.6801644892369646,0.0015522857282871518,0.677844227313567,0.6819802259887006,0.6799137466538997,0.0003877130358446721,0.6794400978111603,0.6806340327084375,9
240,2,0.008333333333333333,0.5800000000000001,0.6783066321458421,0.0020164049016988777,0.6755680546227893,0.6810567591965696,0.6777888201604698,0.0004144604580822475,0.6772875822625942,0.6785040633941766,9
240,2,0.008333333333333333,0.59,0.675828993586885,0.0025771425587092552,0.6697209276520195,0.6780726884619706,0.6747619116955587,0.0005065262611336827,0.6738570809040375,0.6757443814409128,9
240,2,0.008333333333333333,0.6,0.6693781434857138,0.0016993307772306737,0.6670562555260832,0.6712851740629519,0.6688134106467869,0.0003613108993264521,0.6681093179276762,0.6692498376944284,9
240,2,0.008333333333333333,0.61,0.6654924382419594,0.0019853026295959713,0.6628802855573861,0.6681639543894609,0.6652059254777188,0.0004417138153116746,0.6645311860172707,0.6657906448947571,9
240,2,0.008333333333333333,0.62,0.6611069552183513,0.003619563167724715,0.6544702884406853,0.6659522233256097,0.661499164320063,0.0004514783917891718,0.660844096183017,0.6621882464042897,9
240,2,0.008333333333333333,0.63,0.656641706195868,0.0029286276310268814,0.651714177734586,0.6620077876494461,0.6563690408687898,0.0006656488440882386,0.6554622531791487,0.6577149724557025,9
240,2,0.008333333333333333,0.64,0.6516127261159785,0.0034129723558117596,0.6485627552116914,0.6581098026387526,0.6518691658293014,0.0006450233147735914,0.6511809565528224,0.6528998668449624,9
240,2,0.008333333333333333,0.65,0.6430007818275815,0.002898752822881584,0.6380722063643092,0.6481448668384879,0.6433136708227895,0.00042360626980200174,0.6425559359532668,0.6436280466317283,9
240,2,0.008333333333333333,0.66,0.6381698114836952,0.0023436859006336647,0.6342502101723413,0.6423504682843764,0.6378051433364212,0.0008061772838092916,0.6370167451929157,0.6390176794647376,9
240,2,0.008333333333333333,0.67,0.6319568462305436,0.002503441631156118,0.6285041132979278,0.6358538769490097,0.632267861413943,0.0007697468719858272,0.6312006443812651,0.6336123041645224,9
240,2,0.008333333333333333,0.68,0.6245907352682777,0.0027464082027617255,0.6215142621769127,0.6298815487372156,0.6242197689781187,0.0006637551342417332,0.6233031307964959,0.6252613206936245,9
240,2,0.008333333333333333,0.69,0.6170354154486068,0.002792259524429517,0.6124327752409944,0.621898505924781,0.617746256926289,0.0006006761755970904,0.6167511054776738,0.6190154417361537,9
240,2,0.008333333333333333,0.7,0.6059601905837502,0.0016653132738685588,0.6041566566566566,0.6085425489009881,0.6066063101386935,0.0006042516459752943,0.6057263390314335,0.6073206288944035,9
240,2,0.008333333333333333,0.71,0.599390843444417,0.003066634869863467,0.59363873315629,0.6027087078090673,0.5997081355270191,0.00033849603310975217,0.599292576387974,0.6003886946473259,9
240,2,0.008333333333333333,0.72,0.5921489386542989,0.0018375572690662765,0.5887742659252756,0.593989272709379,0.5921719299606553,0.0005241344939117529,0.591561146696081,0.5931280298092854,9
240,2,0.008333333333333333,0.73,0.5791600062643124,0.0024307710823006493,0.5757989887426064,0.5824671878015827,0.5806028327728588,0.0007881938881603754,0.5794024467341159,0.5818167239852414,9
240,2,0.008333333333333333,0.74,0.5729924236053182,0.003376268684597708,0.5673552359466065,0.5784478627563734,0.572306308865116,0.0008843995375147115,0.5710705219201805,0.5737914056066887,9
240,2,0.008333333333333333,0.75,0.5574899279821817,0.0016455793880703253,0.5549908045977011,0.559777870524949,0.5583278843501154,0.0008332779548189211,0.5572033601274806,0.5598332260112686,9
240,2,0.008333333333333333,0.76,0.5479060909262468,0.0012042218940247328,0.5468447041768597,0.5502849197665938,0.5491518830832361,0.0008189896389855953,0.5482640363775182,0.5502911531326655,9
240,2,0.008333333333333333,0.77,0.539166458785738,0.002131238690446353,0.5349220065585394,0.5419832076149426,0.5393916374026312,0.0007895787053770852,0.5384412308711002,0.5405269573629843,9
240,2,0.008333333333333333,0.78,0.525015457499197,0.0016468691188433044,0.5226920412228284,0.5283197654061624,0.5245590475043408,0.0010278587278476894,0.5235964602968934,0.5261944397171122,9
